tenant_key,data_asset_name,data_domain,source_system,target_system,integration_type,platform_or_database,current_state_or_target_state,refresh_frequency,data_owner,data_steward,quality_status,regulated_data_flag,analytics_usage,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status,data_asset_id
skyharbor-air,Interline proration and settlement data,Finance & Accounting,APP-0092,APP-0012,Kafka Streaming,EDI / B2B Trading Partner Gateway,current_state,real_time,CFO,Data Governance Analyst — Operations Domain,ungoverned_needs_review,false,Feeds Snowflake — Commercial Analytics Domain for finance & accounting reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,12,INT-0011,synthetic-demo,c8eec67c3b14a9c9d2319781c08e8e8bfb16a8fdecac9eb0b248f69f7fc29d28,enriched_dense_synthetic_generation_2026_07,none,DAT-372eaabdc1
skyharbor-air,Crew pairing and roster data,Crew Operations,APP-0093,APP-0013,Message Queue,API Gateway / iPaaS (MuleSoft),current_state,near_real_time,SVP Crew Operations,Data Governance Analyst — Finance Domain,partially_governed,true,Feeds Power BI Premium (Finance & Ops) for crew operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,13,INT-0012,synthetic-demo,dff2f8c8b37ffa933cc118a9e8e43f7c98feff689f4f37ce48db30b60f114609,enriched_dense_synthetic_generation_2026_07,none,DAT-27aedde6ee
skyharbor-air,Duty-time and rest-rule data,Crew Operations,APP-0013,APP-0014,EDI,EDI / B2B Trading Partner Gateway,current_state,near_real_time,SVP Crew Operations,Data Governance Analyst — Operations Domain,partially_governed,false,Feeds the enterprise data warehouse for crew operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,14,INT-0013,synthetic-demo,ba00ed91cfede7fd8224c9aeab4136c2139a149e1b34c097de57ba3cd032107f,enriched_dense_synthetic_generation_2026_07,none,DAT-fb2359649e
skyharbor-air,Fatigue-model scoring data,Crew Operations,APP-0013,APP-0015,Kafka Streaming,Informatica PowerCenter ETL,current_state,real_time,SVP Crew Operations,Data Governance Analyst — Loyalty Domain,ungoverned_needs_review,false,Feeds Tableau Enterprise BI for crew operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,15,INT-0014,synthetic-demo,793d77f3bda9be431e1a3d4141f6f4f81257c10e5fea080513f199f59765146e,enriched_dense_synthetic_generation_2026_07,none,DAT-0398d7b0cd
skyharbor-air,Crew self-service trade and per-diem data,Crew Operations,APP-0013,APP-0016,Batch File Transfer (SFTP),Confluent Kafka Event Backbone,current_state,near_real_time,SVP Crew Operations,Data Governance Analyst — Commercial Domain,governed_certified,true,Feeds the enterprise data warehouse for crew operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,16,INT-0015,synthetic-demo,503f35895710edf0c0a70eb48db46bb515869d8158d2de2f89b21460e383fa3a,enriched_dense_synthetic_generation_2026_07,none,DAT-efc795f1b3
skyharbor-air,Training completion and certification data,Crew Operations,APP-0014,APP-0017,Database Replication (CDC),Direct point-to-point,current_state,real_time,SVP Crew Operations,Data Governance Analyst — Loyalty Domain,governed_certified,false,Feeds Tableau Enterprise BI for crew operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,17,INT-0016,synthetic-demo,58a4dab3854d3f862bad20eb32dbe7bed17fc8497999c5af73b78dc6001c9c3a,enriched_dense_synthetic_generation_2026_07,none,DAT-2361401bc3
skyharbor-air,Crew pay-hour and per-diem data,Crew Operations,APP-0094,APP-0018,EDI,EDI / B2B Trading Partner Gateway,current_state,daily_batch,SVP Crew Operations,Data Governance Analyst — MRO Domain,partially_governed,true,Feeds the enterprise data warehouse for crew operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,18,INT-0017,synthetic-demo,7aea4df665d0034796d5fe9a7241d9d40cc5f23f90fe146873e45efc3dbd0398,enriched_dense_synthetic_generation_2026_07,none,DAT-e97257db15
skyharbor-air,Hotel and transport booking data,Crew Operations,APP-0013,APP-0019,REST API,API Gateway / iPaaS (MuleSoft),current_state,nightly_batch,SVP Crew Operations,Data Governance Analyst — Finance Domain,ungoverned_needs_review,false,Feeds Power BI Premium (Finance & Ops) for crew operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,19,INT-0018,synthetic-demo,7fe66436081e47500b86987e674823acb4303fcd50789e6ce647f86aa812fdb0,enriched_dense_synthetic_generation_2026_07,none,DAT-88f13e292a
skyharbor-air,Meridian crew roster data,Crew Operations,APP-0013,APP-0020,SOAP,Informatica PowerCenter ETL,current_state,nightly_batch,Regional CIO — Meridian Regional Integration,Data Governance Analyst — Loyalty Domain,governed_certified,true,Feeds Tableau Enterprise BI for crew operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,20,INT-0019,synthetic-demo,a673805c5ff76fbad526951bf8db4c34023bfd05d2141156ecf9d4b4a94beea9,enriched_dense_synthetic_generation_2026_07,none,DAT-faef554629
skyharbor-air,Flight plan and fuel data,Flight Operations,APP-0024,APP-0021,SOAP,EDI / B2B Trading Partner Gateway,current_state,near_real_time,SVP Flight Operations,Data Governance Analyst — MRO Domain,partially_governed,false,Feeds downstream operational reporting for flight operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,21,INT-0020,synthetic-demo,272cbaec4ee55ce0a22bacddc9b146153d1b93e91de386133a00b81b3520e418,enriched_dense_synthetic_generation_2026_07,none,DAT-033c62e9ac
skyharbor-air,Disruption event and recovery scenario data,Flight Operations,APP-0013,APP-0022,Database Replication (CDC),Informatica PowerCenter ETL,current_state,real_time,SVP Flight Operations,Data Governance Analyst — Commercial Domain,governed_certified,false,Feeds Power BI Premium (Finance & Ops) for flight operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,22,INT-0021,synthetic-demo,3f4701e5457f14e89ecb83cd478bde58eef6547656dda858ee09b92aa5e8d64a,enriched_dense_synthetic_generation_2026_07,none,DAT-8ccf0feb3e
skyharbor-air,ACARS position-report data,Flight Operations,APP-0022,APP-0023,Batch File Transfer (SFTP),API Gateway / iPaaS (MuleSoft),current_state,nightly_batch,SVP Flight Operations,Data Governance Analyst — Loyalty Domain,partially_governed,false,Feeds Tableau Enterprise BI for flight operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,23,INT-0022,synthetic-demo,8673ae44f1a9919d4f7a3fad0f36be19785738b78361dcd62f765f80ceba07b2,enriched_dense_synthetic_generation_2026_07,none,DAT-85cdedb916
skyharbor-air,Weather and NOTAM data,Flight Operations,APP-0021,APP-0024,Database Replication (CDC),API Gateway / iPaaS (MuleSoft),current_state,real_time,SVP Flight Operations,Data Governance Analyst — Finance Domain,partially_governed,false,Feeds downstream operational reporting for flight operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,24,INT-0023,synthetic-demo,e62e71bdfef8ee95b2cb7aa5fc187c2723e7c9006311dac77c754391fe4d7bbd,enriched_dense_synthetic_generation_2026_07,none,DAT-252607f795
skyharbor-air,"Chart, manual, and EFB sync data",Flight Operations,APP-0021,APP-0025,Batch File Transfer (SFTP),Confluent Kafka Event Backbone,current_state,hourly,SVP Flight Operations,Data Governance Analyst — Commercial Domain,governed_certified,false,Feeds Tableau Enterprise BI for flight operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,25,INT-0024,synthetic-demo,458bd87cb822778afc88a7e57adb3ed0ed46386351eb41a7ac8df70769da20d5,enriched_dense_synthetic_generation_2026_07,none,DAT-bfb91275f5
skyharbor-air,Fuel burn and tankering data,Flight Operations,APP-0021,APP-0026,Kafka Streaming,Direct point-to-point,current_state,real_time,SVP Flight Operations,Data Governance Analyst — MRO Domain,governed_certified,false,Feeds Tableau Enterprise BI for flight operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,26,INT-0025,synthetic-demo,2015f8284c5f75f264554395833ed58c8597a9379c06fb6c7743e87f35b37900,enriched_dense_synthetic_generation_2026_07,none,DAT-a00c411d41
skyharbor-air,ACARS datalink message data,Flight Operations,APP-0023,APP-0027,Batch File Transfer (SFTP),Confluent Kafka Event Backbone,current_state,hourly,SVP Flight Operations,Data Governance Analyst — Operations Domain,ungoverned_needs_review,false,Feeds downstream operational reporting for flight operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,27,INT-0026,synthetic-demo,f41f7560bedd3b7178f7ce9b8465eaddfb619a883f7b3125ffee825902750791,enriched_dense_synthetic_generation_2026_07,none,DAT-119287abd7
skyharbor-air,Weight and balance data,Airport & Ground Operations,APP-0003,APP-0028,Message Queue,Confluent Kafka Event Backbone,current_state,daily_batch,SVP Airport Operations,Data Governance Analyst — Commercial Domain,governed_certified,false,Feeds the enterprise data warehouse for airport & ground operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,28,INT-0027,synthetic-demo,f6a47e2178a3a647de2eec44b4999a632dfe69cd37e04edcc2d553c6c9f8ab74,enriched_dense_synthetic_generation_2026_07,none,DAT-5a0d313836
skyharbor-air,De-icing fluid and holdover-time data,Airport & Ground Operations,APP-0028,APP-0029,Message Queue,API Gateway / iPaaS (MuleSoft),current_state,nightly_batch,SVP Airport Operations,Data Governance Analyst — MRO Domain,governed_certified,false,Feeds the enterprise data warehouse for airport & ground operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,29,INT-0028,synthetic-demo,c011e101783f6a0193ecc7d2325ad723a252239f97ba90b7a565de1eb5d4ba45,enriched_dense_synthetic_generation_2026_07,none,DAT-e09e841d7b
skyharbor-air,Ground support equipment telemetry data,Airport & Ground Operations,APP-0143,APP-0030,EDI,EDI / B2B Trading Partner Gateway,current_state,near_real_time,SVP Airport Operations,Data Governance Analyst — Operations Domain,partially_governed,false,Feeds Tableau Enterprise BI for airport & ground operations reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,30,INT-0029,synthetic-demo,f71a6225ba0af037fb449ef2c7b6fd2aa136938072e3441b63dc52179e4cf365,enriched_dense_synthetic_generation_2026_07,none,DAT-da362b0f19
skyharbor-air,Line-maintenance work-order data,Maintenance & Engineering (MRO),APP-0032,APP-0031,Batch File Transfer (SFTP),EDI / B2B Trading Partner Gateway,current_state,hourly,SVP Technical Operations,Data Governance Analyst — Finance Domain,governed_certified,false,Feeds the enterprise data warehouse for maintenance & engineering (mro) reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,31,INT-0030,synthetic-demo,3b378d536b6299cb73bda73d4eded6dcb33fcfbe632b5b73b3fbb9b926866579,enriched_dense_synthetic_generation_2026_07,none,DAT-8b70dc1380
skyharbor-air,Airworthiness and engineering-record data,Maintenance & Engineering (MRO),APP-0031,APP-0032,Database Replication (CDC),Informatica PowerCenter ETL,current_state,real_time,SVP Technical Operations,Data Governance Analyst — Operations Domain,governed_certified,false,Feeds Power BI Premium (Finance & Ops) for maintenance & engineering (mro) reporting.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,2026-07-31,medium,Synthetic planning-grade content generated for the skyharbor-air demo enrichment; not yet validated against real client-provided evidence or workshop sign-off; candidate/local-only pending explicit promotion review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/05_data_assets_integrations.csv,universal-standard-v3,32,INT-0031,synthetic-demo,73aad50ae8a35574ff829d85c2b0b1180ea8c1f6ced59eee585a2ce8b88c05bf,enriched_dense_synthetic_generation_2026_07,none,DAT-3c098ea87a
