tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,metric_id,metric_name,metric_definition,calculation_basis,unit_of_measure,metric_owner,metric_claim_level
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0011,Meridian Health benefit realization against committed value metric 11,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0011,Meridian Health benefit realization against committed value metric 11,Tracks benefit realization against committed value for the priority transformation portfolio.,percent,percent,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0012,Meridian Health elapsed time for target process metric 12,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0012,Meridian Health elapsed time for target process metric 12,Tracks elapsed time for target process for the priority transformation portfolio.,percent,percent,COO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0013,Meridian Health open control and governance pressure metric 13,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0013,Meridian Health open control and governance pressure metric 13,Tracks open control and governance pressure for the priority transformation portfolio.,usd,usd,CRO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0014,Meridian Health active usage of changed workflow metric 14,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0014,Meridian Health active usage of changed workflow metric 14,Tracks active usage of changed workflow for the priority transformation portfolio.,percent,percent,CIO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0015,Meridian Health unit cost across served population or customer journey metric 15,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0015,Meridian Health unit cost across served population or customer journey metric 15,Tracks unit cost across served population or customer journey for the priority transformation portfolio.,percent,percent,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0016,Meridian Health benefit realization against committed value metric 16,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0016,Meridian Health benefit realization against committed value metric 16,Tracks benefit realization against committed value for the priority transformation portfolio.,usd,usd,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0017,Meridian Health elapsed time for target process metric 17,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0017,Meridian Health elapsed time for target process metric 17,Tracks elapsed time for target process for the priority transformation portfolio.,percent,percent,COO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0018,Meridian Health open control and governance pressure metric 18,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0018,Meridian Health open control and governance pressure metric 18,Tracks open control and governance pressure for the priority transformation portfolio.,percent,percent,CRO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0019,Meridian Health active usage of changed workflow metric 19,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0019,Meridian Health active usage of changed workflow metric 19,Tracks active usage of changed workflow for the priority transformation portfolio.,usd,usd,CIO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0020,Meridian Health unit cost across served population or customer journey metric 20,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0020,Meridian Health unit cost across served population or customer journey metric 20,Tracks unit cost across served population or customer journey for the priority transformation portfolio.,percent,percent,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0021,Meridian Health benefit realization against committed value metric 21,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0021,Meridian Health benefit realization against committed value metric 21,Tracks benefit realization against committed value for the priority transformation portfolio.,percent,percent,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0022,Meridian Health elapsed time for target process metric 22,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0022,Meridian Health elapsed time for target process metric 22,Tracks elapsed time for target process for the priority transformation portfolio.,usd,usd,COO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0023,Meridian Health open control and governance pressure metric 23,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0023,Meridian Health open control and governance pressure metric 23,Tracks open control and governance pressure for the priority transformation portfolio.,percent,percent,CRO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0024,Meridian Health active usage of changed workflow metric 24,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0024,Meridian Health active usage of changed workflow metric 24,Tracks active usage of changed workflow for the priority transformation portfolio.,percent,percent,CIO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0025,Meridian Health unit cost across served population or customer journey metric 25,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0025,Meridian Health unit cost across served population or customer journey metric 25,Tracks unit cost across served population or customer journey for the priority transformation portfolio.,usd,usd,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0026,Meridian Health benefit realization against committed value metric 26,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0026,Meridian Health benefit realization against committed value metric 26,Tracks benefit realization against committed value for the priority transformation portfolio.,percent,percent,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0027,Meridian Health elapsed time for target process metric 27,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0027,Meridian Health elapsed time for target process metric 27,Tracks elapsed time for target process for the priority transformation portfolio.,percent,percent,COO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0028,Meridian Health open control and governance pressure metric 28,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0028,Meridian Health open control and governance pressure metric 28,Tracks open control and governance pressure for the priority transformation portfolio.,usd,usd,CRO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0029,Meridian Health active usage of changed workflow metric 29,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,30,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0029,Meridian Health active usage of changed workflow metric 29,Tracks active usage of changed workflow for the priority transformation portfolio.,percent,percent,CIO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0030,Meridian Health unit cost across served population or customer journey metric 30,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,31,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0030,Meridian Health unit cost across served population or customer journey metric 30,Tracks unit cost across served population or customer journey for the priority transformation portfolio.,percent,percent,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0031,Meridian Health benefit realization against committed value metric 31,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,32,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0031,Meridian Health benefit realization against committed value metric 31,Tracks benefit realization against committed value for the priority transformation portfolio.,usd,usd,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0032,Meridian Health elapsed time for target process metric 32,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,33,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0032,Meridian Health elapsed time for target process metric 32,Tracks elapsed time for target process for the priority transformation portfolio.,percent,percent,COO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0033,Meridian Health open control and governance pressure metric 33,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,34,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0033,Meridian Health open control and governance pressure metric 33,Tracks open control and governance pressure for the priority transformation portfolio.,percent,percent,CRO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0034,Meridian Health active usage of changed workflow metric 34,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,35,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0034,Meridian Health active usage of changed workflow metric 34,Tracks active usage of changed workflow for the priority transformation portfolio.,usd,usd,CIO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0035,Meridian Health unit cost across served population or customer journey metric 35,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,36,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0035,Meridian Health unit cost across served population or customer journey metric 35,Tracks unit cost across served population or customer journey for the priority transformation portfolio.,percent,percent,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0036,Meridian Health benefit realization against committed value metric 36,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,37,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0036,Meridian Health benefit realization against committed value metric 36,Tracks benefit realization against committed value for the priority transformation portfolio.,percent,percent,CFO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0037,Meridian Health elapsed time for target process metric 37,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,38,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0037,Meridian Health elapsed time for target process metric 37,Tracks elapsed time for target process for the priority transformation portfolio.,usd,usd,COO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0038,Meridian Health open control and governance pressure metric 38,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,39,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0038,Meridian Health open control and governance pressure metric 38,Tracks open control and governance pressure for the priority transformation portfolio.,percent,percent,CRO,operational
meridian-health,Meridian Health,v6.0,metric_definition,MERIDIANHEALTH-MET-0039,Meridian Health active usage of changed workflow metric 39,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-7-outcome-intelligence/O01_business-metrics.csv,40,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,metric_definition|proxy_value|board_grade_boundary|gap,board_grade_claim_from_proxy_metric,data_thin:source_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MERIDIANHEALTH-MET-0039,Meridian Health active usage of changed workflow metric 39,Tracks active usage of changed workflow for the priority transformation portfolio.,percent,percent,CIO,operational
